date,title,content
['2021.12.14. 오후 12:27'],"['상장사 연결 내부회계관리 의무, 1년 연기한다']","['기사내용 요약\n외감법 시행령 개정안 국무회의 통과\n2023년부터 순차적으로 적용할 예정\n\n\n[서울=뉴시스] 김제이 기자 = 연결내부회계관리제도 의무도입 시기가 당초 내년에서 오는 2023년으로 1년 연기된다. 지난 2년간 코로나19 사태가 이어지면서 국내외 출장 제한 등으로 기업들의 자회사간 전산시스템 연결 등의 어려움이 발생한 데 따른 조치다.\n\n금융위원회는 14일 외부감사법 시행령 개정안 국무회의를 통과했다고 밝혔다.\n\n외부감사법 전면개정으로 상장회사들은 내년 연결기준 내부회계관리제도를 구축 및 운영하고 외부감사인에게 감사를 받아야 했다. 다만 코로나19 장기화로 인해 국내·해외출장이 제한되면서 내부통제 시스템 등 전산시스템 연결이 필수적인 내부회계관리제도 구축에 큰 어려움이 발생해 도입 시기를 1년 연기한 것이다.\n\n실제 자산 2조원 이상 상장회사 168곳 중 해외종속회사가 있는 회사는 152곳으로 90.5%에 달한다. 해외종속회사 전체 수는 4338개사이며 평균 28개사를 보유 중이다.\n\n의무 도입 시기는 회사규모별로 상이하다. 규모가 큰 회사부터 도입될 예정이다. 자산 2조원 이상은 2023년부터이며 2조원 미만~5000억원 이상은 2024년, 5000억원 미만 회사는 2025년 등으로 각각 1년씩 연기돼 2023년부터 순차적으로 적용된다.\n\n금융위 관계자는 ""(의무도입 연기로) 상장회사들의 부담이 완화될 것""이라며 ""제도 도입 준비기간이 연장된 만큼 보다 효과적인 제도 구축이 이뤄질 것으로 예상한다""고 말했다．']"
['2021.12.14. 오후 12:20'],"['업비트가 만든 메타버스 가보니…이석우 ""모든 디지털 자산 거래하게 될 것""']","['두나무가 만든 메타버스 플랫폼 \'세컨블록\'에서 14일 진행된 기자간담회에서 이석우 대표가 향후 비전에 대해 발표하고 있다. [사진제공=두나무]\n""모든 디지털 자산의 거래 판로를 구축하고, 메타버스, 대체불가토큰(NFT) 등 새로운 기회를 발굴해 나가겠다""\n\n국내 1위 가상자산 거래소 업비트의 운영사 두나무가 신성장비전을 공개했다. 이석우 두나두 대표는 이날 ""내년에도 가상화폐 시장의 키워드는 NFT와 메타버스""라면서 ""관련산업에 대한 투자를 통해 성장해나가겠다""고 말했다. 이날 두나무의 기자간담회 역시 두나무가 최근 공개한 메타버스 플랫폼 \'세컨블록\'(2ndblock)에서 진행됐다.\n\n14일 두나무는 기자간담회를 열고, 신성장 비전인 \'연결(Connect) & 가치 발견(Unlock Value)\'와 혁신 성장을 위한 로드맵을 공개했다. 이날 간담회에는 이 대표를 포함해 김형년 두나무 공동창업자 겸 수석 부사장, 남승현 두나무 최고재무책임자, 임지훈 두나무 전략담당이사 등이 참석했다.\n\n이 대표는 먼저 두나무 증권플러스, 업비트, 증권플러스 비상장의 성공 비결로 \'가치 있는 대상의 거래\'를 누구보다 편리하고 안전하게 기술로 이어주는 \'거래 플랫폼\'인 점을 꼽았다. 이 대표는 ""이 같은 성공 방식을 앞으로는 블록체인 세계와 현실 세계를 연결하는 방식으로 활용해 거래 대상을 확장하는 글로벌 플랫폼이 되겠다""고 말했다.\n\n이날 이 대표는 두나무의 지난 9월 기준 실적을 공개하기도 했다. 두나무의 올해 9월 기준 누적 매출액은 2조8209억원으로, 지난해 매출액인 1668억원을 16배 이상 뛰어넘었다. 같은 기간 영업이익 2조5939억원, 당기순이익 1조9900억원을 기록했다. 이는 각각 전년 실적 대비 2695%, 3379% 증가한 수치다.\n\n이 대표는 두나무의 4가지 핵심가치로 Δ가치 극대화 Δ다변화 Δ글로벌화 Δ지속가능성을 꼽았다. 두나무는 기존의 자산뿐 아니라 앞으로 탄생할 모든 디지털 자산이 편리하고 안전하게 거래될 수 있도록 가치를 극대화하겠다는 계획이다. 여기엔 팬덤기반 굿즈, 순수미술 등의 NFT화, 메타버스 사업 등이 포함된다.\n\n아울러 파트너십에 기반해 글로벌 진출을 본격화한다. 이 대표는 ""하이브와 함께 내년 미국에 합작법인(조인트벤처)을 설립한다""며 ""이 밖에도 여러 엔터사와 협력해 지식재산권(IP) 기반 NFT 발행을 추진하고, 글로벌 NFT 플랫폼도 별도 구축하는 등 사업을 확장할 계획이다""고 설명했다.\n\n이석우 대표는 ""향후 3년 간, 관심사가 같은 사람들이 모이고, 관심의 공통 분모가 되는 자산의 적정 가치가 발견되고, 원활히 유통될 수 있도록 하는 글로벌 종합 거래 플랫폼""을 강조하며 ""국내에서 큰 관심과 사랑을 받은 만큼 글로벌에서도 주목받는 두나무로 성장해 나가겠다""고 말했다.']"
['2021.12.14. 오후 12:14'],"['이석우 두나무 대표 ""나스닥 상장, 구체적 계획 없어""']","['블록체인 및 핀테크 전문 기업 두나무가 14일 자체 메타버스 플랫폼 세컨블록에서 기자간담회를 열고 신성장 비전인 \'커넥트앤언락밸류(Connect & Unlock Value)\'와 혁신 성장을 위한 로드맵에 대해 발표했다. 2021.12.14. (사진=두나무 메타버스 기자회견 갈무리) *재판매 및 DB 금지\n\n\n[서울=뉴시스] 김제이 기자 = 이석우 두나무 대표가 14일 자사 메타버스 플랫폼 \'세컨블록\'(2ndblock)에서 진행한 기자간담회에서 ""나스닥 상장에대해 구체적으로 확정된 내용은 아무 것도 없다""고 말했다.\n\n이 대표는 ""아마 연초에 쿠팡과 미국 (암호화폐) 거래소인 코인베이스가 나스닥 상장을 하면서 두나무도 나스닥에 가면 좋겠다는 나오고 기사화됐다""면서 ""보도가 되고 기정사실화되면서 여러 투자은행이나 회계펌(법인)에서 미팅하자고 찾아오기도 했다""고 말했다.\n\n그는 ""투자자들도 있는 만큼 언젠간 상장을 하겠지만 언제 상장을 할지 어디에 할지 등에 대한 구체적인 계획은 없다""며 ""회사와 주주들의 이익을 극대화하기 위해서라면 (상장을) 하겠지만 여러 가지 요소들을 고려해나가며 추후 결정이 나면 말하겠다""고 덧붙였다.\n\n아울러 이날 두나무는 글로벌 아티스트 방탄소년단(BTS)가 소속돼 있는 하이브와 함께 미국에 합작법인(JV)를 설립할 계획에 대해서는 향후 사업 계획을 고려한 선택이라고 밝혔다.\n\n이날 임지훈 전략담당이사(CSO)는 ""두나무 관점에서 보든 하이브 관점에서 보든 매우 자연스러운 선택""이라면서 ""이 대표의 말처럼 이제 (두나무는) 국내를 넘어 해외로 확대해 나가려는 계획이 있고 그렇기에 가장 시장이 큰 미국 시장에서 시작하는 게 당연한 수순으로 앞으로의 사업 확장 계획을 고려했을 때 미국이 가장 최적이라고 판단했다""고 설명했다.\n\n한편, 앞서 지난 3월 국내 이커머스 기업 쿠팡과 지난 4월 미국 암호화폐 거래소 \'코인베이스\'가 나스닥 시장에 상장한 바 있다. 당시 언론에서는 두나무의 해외증시 진출 가능성에 대해 언급하자 두나무 측은 ""모든 가능성을 열어두고 검토 중이나 결정된 바는 없다""는 입장을 밝힌 바 있다．']"
['2021.12.14. 오후 12:11'],"[""한화시스템, 'MCRC 성능개량사업' 우선협상대상자 선정""]","['[서울=뉴시스]이주혜 기자 = 한화시스템은 방위사업청 주관 무기체계 연구개발사업인 \'MCRC(중앙방공통제소) 성능개량사업\'의 우선협상대상자로 선정됐다고 14일 공시했다.\n\n회사 측은 ""이번 사업의 계약은 2021년 12월 말 또는 2022년 1월 체결할 예정""이라고 밝혔다．']"
['2021.12.14. 오후 12:11'],"['윤종규 KB금융 회장 ""동남아 중심으로 넷제로 확산·지원""']","['윤종규 KB금융그룹 회장이 13일 여의도 KB국민은행 신관에서 \'넷제로은행연합 최고경영자 회의(NZBA Steering Group Principals Meeting)\'에 참여하고 있다. /KB국민은행\n\n\nNZBA 최고경영자 회의 아태평양 대표로 참석\n\n윤종규 KB금융그룹 회장이 ""동남아 지역 은행들과 협력해 넷제로를 확산하고 지원하겠다""고 밝혔다.\n\nKB금융은 윤 회장이 전일 오후 10시(한국시각) \'넷제로은행연합(NZBA) 최고경영자회의\'에 아시아·퍼시픽 대표로 참석했다고 14일 밝혔다.\n\n이번 회의는 그간 NZBA 활동 성과를 평가하고 기후위기 해결을 위한 은행의 역할 등 2022년 NZBA 전략방향 설정을 위해 마련됐다.\n\n윤 회장을 비롯해 오드리 최 모건스탠리 지속가능투자부문 최고경영자(CEO), 필립 하임 라 방크 포스탈 회장 등 5개 대륙을 대표하는 글로벌 은행의 최고경영자급 12명이 참석했다.\n\n윤 회장은 넷제로 이행이라는 사회적 책무를 수행하기 위한 방안으로 △중소사업자(SME) 고객기업들의 탄소배출량 공시 △사업모델 조정 △친환경 도입을 위한 컨설팅·교육 지원 △탄소배출 감축 및 포집 기술에 대한 자본적 지출(CAPEX) 투자 확대 △넷제로 지식 허브로서의 NZBA 역할 강화 등을 제시했다.\n\n또한 윤 회장은 ""아시아를 대표하는 은행으로서 KB금융이 주로 진출해 있는 동남아 지역 은행들과 협력해 넷제로 전략을 확산하고 지원하는 데 집중하겠다""며 넷제로 전략 확산을 위한 KB금융의 선도적 역할을 강조했다.\n\nNZBA는 이날 논의를 바탕으로 이머징 마켓을 포함한 각국 정부와 이해관계자들의 탄소중립 이행을 위한 다양한 활동가이드라인을 발표하고, 2022년 11월 이집트에서 개최 예정인 COP27(제27차 유엔기후변화협약 당사국 총회)에서도 NZBA의 역할과 영향력을 확대해 나갈 계획이다.\n\nKB금융 관계자는 ""KB금융은 NZBA 운영위원회 대표은행으로 선출된 이후 각 대륙을 대표하는 12개 글로벌 금융회사들과 정기적으로 탄소중립 확산 관련 이행계획 수립, 정책에 대한 지지와 참여 유도 방안을 논의해 왔다""며 ""이번 자리는 NZBA 창설 이후 첫 최고경영자 회의로 탄소중립 이행을 앞당기는데 있어 은행의 역할이 강조되는 계기가 될 것""이라고말했다.\n\n더팩트는 24시간 여러분의 제보를 기다립니다.\n▶카카오톡: \'더팩트제보\' 검색\n▶이메일: jebo@tf.co.kr\n▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write']"
['2021.12.14. 오후 12:04'],"[""금감원장이 '회계법인 빅4'에 주문한 것은""]","['정은보 ""감사품질 개선 선도적 역할 해야""\n새 외감법 제도 보완…기업부담 완화 시사\nESG 회계 반영 공시기준 마련도 준비\n금융감독원장이 빅4 회계법인(삼일회계법인‧삼정KPMG‧딜로이트안진‧EY한영)에게 감사품질 개선에 선도적 역할을 해줄 것을 주문했다. 이와 함께 회계업계와 기업에 당근도 제시했다. 새로 도입된 외감법(외부감사에 관한 법률) 시행 과정에서 기업들의 부담을 낮추기 위해 제도를 보완하겠다는 것이다.\n\n(왼쪽부터)금융감독원 장석일 심의위원, 한울회계법인 남기봉 대표, 안진회계법인 홍종성 대표, 우리회계법인 김병익 대표, 삼덕회계법인 김명철 대표, 한국공인회계사회 김영식 회장, 정은보 금융감독원장, 삼정회계법인 김교태 대표, 삼일회계법인 윤훈수 대표, 대주회계법인 조승호 대표, 한영회계법인 박용근 대표/사진=금융감독원\n정은보 금감원장은 14일 서울 여의도 켄싱턴 호텔에서 김영식 한국공인회계사회 회장을 비롯한 8개 회계법인 대표와 간담회를 가졌다. 이 자리에서 정 원장은 사전 예방적 회계감독을 강화하겠다는 뜻을 내비쳤다.\n\n리스크 취약 부문에 대한 선제 대응을 위해 회계법인 규모 등 다양한 특성을 감안해 사전적 회계감독이 이뤄지도록 하겠다는 계획도 내놨다. 상장회사를 감사하는 등록회계법인은 품질관리 수준 등을 고려해 감리주기와 범위를 탄력적으로 운영하겠다는 방침도 제시했다.\n\n특히 정 원장은 빅4 회계법인에게 선도적 역할을 당부했다. 그는 ""국민경제에 큰 비중을 차지하는 기업에 대한 감사를 주로 하는 빅4 회계법인이 감사품질 개선에 선도적 역할을 해달라""며 ""비상장사를 주로 감사하는 소형 회계법인은 공인회계사회와 긴밀한 공조체계를 구축‧운영해 감독방향과 취약사항을 사전에 공유해 관리할 것""을 당부했다.\n\n그는 모두발언 말미에도 ""회계 투명성이 전제되지 않으면 자본시장은 물론 국민경제 전체적으로도 문제가 발생할 수 있다""며 ""자본시장의 게이트키퍼(Gatekeeper)로서 회계의 사회적‧공공적 가치를 높이고 피감사회사 성장과 함께 상생할 수 있는 회계문화 조성에 노력해달라""고 당부했다.\n\n새로 시행되고 있는 외감법에 대해서는 기업 부담을 낮추기 위한 제도를 보완하겠다는 입장도 내비쳤다. 2018년 11월 시행된 신외감법을 통해 주기적 지정제와 감사인 등록제, 재무제포 심사제도와 외감법 과징금 등이 도입된 상태다.\n\n이 가운데 지정감사 확대 등으로 인한 회사의 감사인 선택권이 제한되는 문제에 대해 기업에 동일군 내 감사인 재지정 요청권 부여 등을 검토하겠다는 계획이다.\n\n정 원장은 이어 ""피감사회사와 협의를 통해 감사보수 등이 과도한 부담이 되지 않도록 지정감사인 감독강화방안을 지켜 달라""며 ""중소기업 외부감사 부담을 줄이기 위해서는 소규모 기업용 회계감사기준이 마련되는 대로 조속히 국내 도입을 추진하겠다""고 설명했다.\n\n최근 기업 경영에 가장 중요한 요소로 떠오른 ESG(환경·사회·지배구조)에 대한 정보도 회계에 반영될 필요가 있다는 점도 강조했다. 이를 위해 국제적 논의 동향을 보면서 공시기준을 마련하겠다는 방침을 내놨다.\n\n정 원장은 ""ESG가 우리기업 미래 성장의 중요한 동력이자 리스크가 될 수 있어 관련 정보가 적절히 공시돼 회계에 반영돼야 한다""며 ""ISSB(국제지속가능성기준위원회)가 마련하고 있는 지속가능성 재무공시 기준 등을 보면서 공시기준 마련 등을 차질 없이 준비해 나가겠다""고 말했다.']"
['2021.12.14. 오후 12:02'],['국가대표 혁신기업 235개 추가 선정… 미래차·바이오·뉴딜 등'],"[""[헤럴드경제=김성훈 기자] 금융위원회는 미래 우리경제의 혁신성장을 이끌어 갈 국가대표 혁신기업 235개를 선정했다고 14일 밝혔다.\n\n이번 선정은 정부가 지난해 발표한 '혁신기업 국가대표 1000 종합금융지원방안'에 따른 것이다. 산업부문 전문성과 이해도가 높은 관계부처 평가를 바탕으로 산업별로 미래 혁신을 선도할 혁신 대표기업 1000개를 선정하고 금융을 지원하는 정책사업이다.\n\n선정된 기업은 BIG3(미래차, 시스템반도체, 바이오)가 44개(18.7%), 뉴딜분야가 198개(84.3%)다.\n\n업력 7년 이내 초기 혁신기업이 120개, 중소기업이 228개다. 정부 연구개발(R&D) 과제 성공기업이 151개(64.3%)다.\n\n부처별로는 산업통상자원부가 주력 제조 및 에너지 분야 등을 대상으로 소재·부품·장비, 탄소중립 선도기업 등 총 48개 기업을 선정했다. 중소기업벤처부는 중소혁신 분야를 대상으로 정보통신, 지식서비스, 환경·지속가능 중소기업 등 총 43개 기업을 선정했다. 과학기술정보통신부는 인공지능, 빅데이터, 의약생명 전문기업 등 총 30개 기업을 선정했다. 문화체육관광부는 콘텐츠, 예술, 스포츠, 관광 관련 총 22개 기업을 선정했다. 특허청은 유망 기술을 보유한 지식재산 기반 중소기업 총 22개 기업을, 국토교통부는 자율주행차, 스마트 시티, 스마트 건설, 드론 기술 기업 등 총 21개 기업을 선정했다. 방위사업청은 무기체계 적용, 방산수출 등 성과 창출한 핵심부품 국산화 개발기업, 글로벌 방위산업 강소기업 등 총 16개 기업을 선정했다. 해양수산부는 수산물 유통 플랫폼, 수중로봇, 해양바이오 등 총 13개 기업을, 환경부는 청정대기, 자원순환, 스마트 물, 녹색 융·복합기술 기업 등 총 10개 기업을 선정했다. 보건복지부는 혁신의료기기 부문, 보건신기술 부문 등 총 10개 기업을 선정했다.\n\n이번 선정은 4회차로 앞서 1~3회 선정 기업(600개)까지 더하면 누적 835개 기업이 선정됐다.\n\n1~3회 선정기업 중 자금 수요가 있는 406개사에 대해서는 대출 3조2340억원, 보증 8694억원, 투자 4082억원 등 총 4조5116억원이 지원됐다.\n\n선정된 기업은 올해 상반기 매출액이 지난해 동기보다 17.9% 증가해 일반기업(12.9%) 대비 높은 성장률을 보였다. 매출액 대비 R&D 투자비중도 올해 상반기 기준 4%로 일반기업(2.8%)보다 높았다. 고용인원 증가율(상반기 기준 전년 동기 대비)도 4.7%로 일반기업(-0.1%)보다 높았다.\n\n금융위는 내년에는 부처별 선정기업을 대상으로 기업설명회(IR)을 열어 정책금융기관, 성장금융, 벤처캐피탈, 자산운용사 등의 투자유치를 받을 수 있는 기회를 제공할 계획이라고 밝혔다.\n\n'혁신기업 국가대표 1000' 선정은 내년 5회차를 끝으로 완료된다. 금융위는 선정이 끝나면 각 부처별 선정기업의 기술혁신 노력, 미래 성장가능성, 재무비재무 성과 등을 매 반기별로 평가하여, 혁신노력이 미흡하거나 미래 성장가능성이 약화된 기업을 선정기업에서 제외하고, 새롭게 등장한 혁신기업을 선정하는 제도를 도입할 계획이다.""]"
['2021.12.14. 오후 12:02'],"['10월 은행 대출연체율 0.25%…""코로나에 만기연장·상환유예""']","['연체율 2018년 5월 이후 하락세…기업 0.30%·가계 0.18%\n사진=금융감독원\n\n올해 10월 말 기준 국내 은행의 원화대출 연체율이 소폭 상승했다.\n\n14일 금융감독원에 따르면 올해 10월 말 국내 은행의 원화대출 연체율은 0.25%로 집계됐다. 전월(9월) 대비 0.01%포인트 오른 수치다. 전년 동월 대비로는 0.09%포인트 하락했다.\n\n10월 신규 연체 발생액은 9000억원으로 전월과 유사한 수준에 머물렀다. 연체채권 정리규모는 6000억원으로 전월 대비 1조1000억원 줄었다.\n\n기업대출 연체율은 0.30%로 전월보다 0.01%포인트 상승했다. 대기업대출 연체율은 0.25%로 같은 기간 0.04%포인트 내렸고, 중소기업대출 연체율은 전월보다 0.02%포인트 오른 0.32%로 집계됐다. 중소법인, 개인사업자대출 연체율은 0.41%, 0.20%를 기록했다. 이는 전월 대비 0.02%포인트, 0.01%포인트 각각 오른 수치다.\n\n가계대출 연체율은 0.18%로 9월 말 대비 0.01%포인트 올랐다. 가계대출 가운데 주택담보대출 연체율은 전월 말과 유사한 수준인 0.11%로 집계됐다. 주택담보대출을 제외한 신용대출 등의 연체율은 0.33%로 같은 기간 0.03%포인트 상승했다.\n\n국내 은행의 원화대출 연체율은 2018년 5월 0.62% 기록 이후 하락세를 보이고 있다. 이처럼 연체율이 낮은 수준에 머무는 것은 정부의 소상공인·중소기업에 대한 대출 만기 연장, 이자 상환 유예 등 신종 코로나바이러스 감염증(코로나19) 금융지원 조치 영향으로 풀이된다.']"
['2021.12.14. 오후 12:02'],['10월말 국내은행 대출 연체율 0.25%'],"['전월대비 0.01%↑\n코로나19에도 비교적 낮은 수준\n[금융감독원]\n\n\n[헤럴드경제=서정은 기자] 코로나19 상황에서도 국내은행의 원화대출 연체율이 낮은 수준을 이어갔다.\n\n금융감독원이 14일 발표한 ‘10월말 국내은행의 원화대출 연체율 현황(잠정)’에 따르면 지난 10월말 기준 국내은행의 원화대출 연체율(1개월이상 원리금 연체기준)은 0.25%로 전월말(0.24%) 대비 0.01%포인트(p)상승했다. 전월에 비해서는 소폭 늘었으나, 전년 동월(0.34%)에 비해서는 0.09%p 낮아진 수준이다.\n\n10월 신규발생한 연체액은 9000억원으로 전월(8000억원)과 유사했다. 연체채권 정리규모는 6000억원으로 전월대비 1조1000억원이 감소했다.\n\n기업대출 연체율은 0.30%으로 전월말 대비 0.01%포인트 상승했다. 대기업대출 연체율은 0.04%포인트 하락한 반면 중소기업대출 연체율은 0.02%포인트 상승했다. 중소법인연체율, 개인사업자대출 연체율도 각각 0.02%포인트, 0.01%포인트씩 올랐다.\n\n가계대출 연체율은 0.18%로 전월대비 0.01%포인트 올랐다. 주택담보대출이 전월과 유사한 0.11%를 기록했고, 주담대를 제외한 가계대출 연체율은 0.03%포인트 오른 0.33%였다.']"
['2021.12.14. 오후 12:01'],['10월 국내은행 대출 연체율 0.25%...역대 최저 수준'],"['10월말 원화대출 연체율 현황\n전년 동월 대비 0.09%p 하락\n[이데일리 서대웅 기자] 10월 국내은행 대출 연체율이 0.25%를 기록하며 역대 최저 수준을 이어갔다.\n\n금융감독원은 지난 10월 말 국내은행의 원화대출 연체율(1개월 이상 연체기준)이 0.25%로 잠정 집계됐다고 14일 밝혔다. 전월보다 0.01%포인트 올랐으나, 전년 동월 대비로는 0.09%포인트 하락한 수치다.\n\n(자료=금융감독원)\n은행들은 보통 분기 말 연체채권을 정리하기 때문에 분기 중에는 연체율이 상승하고 분기 말 하락한다. 10월 은행들이 정리한 연체채권 규모는 전월보다 1조1000억원 감소한 6000억원이었다.\n\n9월 대비 10월 연체율 상승폭은 최근 4년 중 올해(0.01%포인트)가 가장 낮았다. 2018년 10월에는 전월 대비 0.04%포인트 상승했으며 2019년 10월에는 0.02%포인트, 지난해 10월엔 0.04%포인트 올랐다.\n\n10월 부문별 연체율을 보면 기업대출(0.30%)은 전월 대비 0.01%포인트 상승했으나, 1년 전보다는 0.12%포인트 내렸다. 대기업대출(0.25%)이 전월보다 0.04%포인트 하락했고, 중소기업대출(0.32%)은 0.02%포인트 올랐다.\n\n가계대출 연체율은 전월보다 0.01%포인트 오른 0.18%를 나타냈다. 1년 전보다는 0.06%포인트 하락했다. 주택담보대출(0.11%)은 전월과 유사한 수준이었으며 비주담대(0.33%)는 0.03%포인트 상승했다.\n\n10월에 발생한 연체액은 9000억원으로 전월(8000억원)과 유사했다.\n\n은행 대출 연체율이 사상 최저 수준을 기록하고 있지만 정부의 정책적 지원에 따른 착시 효과라는 분석도 나온다. 코로나19 사태로 어려움을 겪는 중소기업과 소상공인에 시행 중인 대출 만기 연장 등 영향으로 부실이 이연됐다는 것이다.']"
['2021.12.14. 오후 12:01'],['10월 은행 연체율 전월比 소폭↑…가계대출 부실 심화'],"['신용대출 연체 한 달 새 0.03%p 상승\n전체 원화대출 연체율 추이(위) 국내은행 원화대출 부문별 연체율 추이(아래) ⓒ금융감독원\n[데일리안 = 김민석 기자] 10월 은행 연체율이 전월 대비 상승한 것으로 나타났다. 기업대출 부문은 안정적인 흐름을 나타냈지만, 가계대출 가운데 신용대출의 연체율이 악화된 영향이다.\n\n14일 금융감독원에 따르면 올해 10월말 국내은행의 1개월이상 원리금 연체기준 원화대출 연체율은 0.25%로 집계됐다. 전월 말 0.24% 대비 0.01%p 상승한 수치다. 지난해 같은 기간의 0.34%보단 0.09%p 하락한 규모다.\n\n지난 10월 동안 발생한 신규연체액은 9000억원으로 전월의 8000억원과 유사한 수준을 유지했다. 연체채권 정리규모는 6000억원으로 전월의 1조1000억원 대비 감소했다.\n\n부문별로 10월말 전체 가계대출 연체율은 0.18%로 전월말 0.17%대비 0.01%p 상승했다. 지난해 같은 기간의 0.23%보단 0.06%p 하락했다. 상품별로 주택담보대출 연체율은 0.11%로 전월말과 유사한 수준을 유지했다. 주담대를 제외한 신용대출 등의 10월말 연체율은 전월 대비 0.03%p 오른 0.33%까지 치솟았다.\n\n10월말 기업대출 연체율은 0.30%로 전월말 대비 0.01%p 상승했다. 전년 동월말의 0.42%보단 0.12%p 개선됐다.\n\n올 10월 대기업대출 연체율은 0.25%로 전월말 대비 0.04%p 하락했다. 중소기업대출과 중소법인 연체율은 각각 0.30%, 0.40%에서 0.32%, 0.41%로 0.2%p씩 상승했다. 개인사업자대출 연체율도 0.19%에서 0.20%로 전월말 대비 0.01%p 올랐다.']"
['2021.12.14. 오후 12:01'],['국내은행 10월말 원화대출 연체율 0.25%…전년동월 대비 0.09%p 하락'],"[""기업대출 연체율·가계대출 연체율 전년동월 대비 각각 0.42%p, 0.06%p 줄어\n국내은행의 올해 10월말 기준 원화대출 연체율(1개월 이상 원리금 연체 기준)이 0.25%로 전년동월 대비 0.09%p(포인트) 하락했다. 기업대출과 가계대출도 전년동월보다는 줄었지만 전월 대비로는 소폭 상승했다.\n\n금융감독원이 14일 발표한 '2021년 10월말 국내은행 원화대출 연체율'을 살펴보면 국내은행 전체 원화대출 연체율은 0.25%로 전년동월말(0.34%) 대비 0.09%p 하락, 전월말(0.24%) 대비 0.01%p 상승했다.\n\n2021년 10월말 원화대출 연체율 추이 그래프. [사진=금융감독원]\n\n\n원화대출 연체율은 지난 2018년 10월말 0.04%p 상승에 이어 2019년 10월말 0.02%p상승, 지난해 10월말 0.02%p 늘어났다.\n\n올해 10월 중 신규연체 발생액은 9천억원으로 전월(8천억원)과 유사한 수준이며, 연체채권 정리규모(6천억원)는 전월 대비 1조1천억원 감소했다.\n\n부문별로 살펴보면 기업대출은 올해 10월말 0.30%로 전월말(0.30%) 대비 0.01%p 상승했다. 다만 전년동월말(0.42%) 대비해서는 0.12%p 하락했다.\n\n가계대출 연체율은 0.18%로 전월말(0.17%) 대비 0.01%p 상승, 전년동월말(0.23%) 대비로는 0.06%p 내렸다. 가계대출 중 주택담보대출 연체율(0.11%)은 전월말(0.11%)과 유사한 수준이었으며 전년 동월말(0.16%) 대비로는 0.05%p 줄었다.\n\n주택담보대출을 제외한 가계대출(신용대출 등)의 연체율(0.33%)은 전월말(0.30%) 대비 0.03%p 상승했으며 전년 동월말(0.40%) 대비 0.07%p 하락했다.""]"
['2021.12.14. 오후 12:01'],['‘국가대표 혁신기업’ 235개 추가 선정…내년 평가시스템 도입'],"['방사청 신규 참여로 총 10개 부처 확대\n3차까지 406개사에 총 4조5116억 공급\n[이데일리 황병서 기자] 정부가 혁신성장을 이끌 ‘국가대표 혁신기업’ 235개를 추가로 선정했다. 국가대표 혁신기업은 산업별로 미래 혁신을 선도할 혁신 대표기업으로, 산업통상자원부, 중소벤처기업부 등 10개 부처가 선정한다.\n\n‘혁신기업 국가대표 1000’ 금융지원 실적.(표=금융위원회)\n14일 금융위원회에 따르면 10개 부처는 4회차 대표 혁신기업으로 235개를 선정했다. 앞서 1회차에는 28개, 2회차 185개, 3회차 193개 등 406개 업체를 선정했었다. 그간 9개 정부부처가 참여해왔으나 올해 10월부터 방사청이 신규 참여했다.\n\n이번에 선정된 기업 235곳 중에는 BIG3(미래차·바이오헬스·시스템반도체) 분야 기업이 198곳(84.3%)에 달했다. 또 초기 혁신기업이 전체의 50% 이상, 중소기업이 90% 이상이다. 151개 기업(64.3%)이 정부 R&D과제를 성공적으로 완수한 것으로 나타났다.\n\n이들 기업들은 운영자금 한도 확대 등 정책금융을 지원받는다. 산업은행과 기업은행은 추정매출액의 50~60%를, 수출입은행은 수출실적의 100%를 지원한다. 금리도 혁신성과 기술성 등을 감안해 최대 1%포인트를 감면한다. 신용보증기금과 기술보증기금이 기업 추정매출액의 최대 2분의 1 수준까지 운영자금 보증 한도를 적용한다. 금융위에 따르면 1~3회차에 선정된 혁신기업 600곳 중 자금수요가 있는 406개사에 대출 3조2340억원, 보증 8694억원, 투자 4082억원 등 총 4조5116억원이 공급됐다.\n\n혁신기업 국가대표 1000 추진 체계도.(이미지=금융위원회)\n정부는 내년 중 각 부처별 선정기업을 대상으로 IR을 개최해 정책 금융기관, 성장금융, 벤처캐피탈, 자산운용사 등의 투자유치를 받을 수 있는 기회를 제공할 계획이다. 앞서 금융위와 산업부는 공동으로 12월 중 선정기업에 대한 투자설명회를 개최하려고 했으나 코로나19 상황 등을 감안해 연기했다. 비금융 지원 프로그램도 강화할 방침이다. 스타트업 지원 행사인 넥스트 라이즈 등에 혁신기업 국가대표 1000 기업을 대상으로 특별세션을 마련해 대형 벤처캐피탈, PE 등으로부터 투자유치를 받을 수 있는 기회를 제공하겠다는 계획이다.\n\n또한 내년 중 5회차 선정절차를 거쳐 1000개 기업 선정이 끝나면 매 반기별로 평가시스템을 도입할 예정이다. 각 부처별 선정 기업의 기술혁신 노력, 미래 성장가능성, 재무·비재무 성과 등을 평가하는 방식이다. 혁신 노력이 미흡하거나 미래 성장가능성이 약화된 기업은 선정기업에서 제외하고, 새롭게 등장한 혁신기업을 선정하는 제도를 도입할 예정이다.']"
